331,20,3
331,22,5
331,23,4
355,6,5
355,12,3
355,13,5
355,17,5
355,20,3
450,1,2
450,4,4
450,6,4
450,12,4
450,13,5
450,14,5
450,20,4
450,22,5
450,23,5
450,26,5
450,28,1
450,29,2
450,30,3
450,31,4
450,32,5
450,34,3
450,35,2
151,1,4
151,5,5
151,6,4
151,8,4
151,9,5
151,12,2
151,13,4
151,20,2
151,22,4
151,23,5
151,25,5
151,26,5
151,27,5
52,3,2
52,5,3
52,6,3
52,8,3
52,16,3
52,17,3
52,19,3
52,20,3
52,22,3
52,23,3
52,24,3
3,1,5
3,3,5
3,4,4
3,5,4
3,6,3
3,7,3
3,9,3
3,12,4
3,19,4
3,20,3
3,22,5
3,23,5
908,1,4
908,2,3
908,3,4
908,4,4
908,5,2
908,8,3
908,11,5
908,12,4
908,13,5
908,14,5
908,15,5
908,19,5
908,20,2
908,22,4
908,23,4
908,26,5
908,27,5
777,2,4
777,6,4
777,7,4
777,8,5
777,9,5
777,14,5
777,17,3
777,18,4
777,19,5
777,20,3
777,21,4
777,22,5
777,26,5
777,27,4
292,1,5
292,3,4
292,4,4
292,5,5
292,6,5
292,7,4
292,8,5
292,12,3
292,13,5
292,14,5
292,15,5
292,17,4
292,19,5
292,20,1
292,22,4
292,23,4
292,26,5
272,1,5
272,3,4
272,4,4
272,5,3
272,6,4
272,7,5
272,8,5
272,9,5
272,10,4
272,12,4
272,13,5
272,15,4
272,16,3
272,17,4
272,19,5
272,20,4
272,22,4
272,23,5
272,24,5
272,25,3
272,26,4
272,27,5
254,5,4
254,12,4
236,3,2
236,5,5
236,6,5
236,7,5
236,8,5
236,9,4
236,12,5
236,16,4
236,17,4
236,18,4
236,20,5
236,23,4
236,26,5
236,27,3
445,1,1
445,2,3
445,3,5
445,4,3
445,5,3
445,6,5
445,7,2
445,8,3
445,9,5
445,10,2
445,11,4
445,12,3
445,13,5
445,14,5
445,15,4
445,16,2
445,17,5
445,18,5
445,19,4
445,20,5
445,21,4
445,22,5
445,23,3
445,24,3
445,25,4
445,26,5
445,27,5
445,28,4
445,29,4
445,30,4
445,31,4
445,32,4
445,33,4
445,37,4
437,1,5
437,5,4
437,7,4
437,12,3
437,16,4
437,20,4
437,23,4
437,27,5
437,28,5
437,29,3
437,30,3
437,31,3
437,32,2
437,33,3
437,34,3
437,37,2
952,1,5
952,4,4
952,6,4
952,9,5
952,12,5
952,13,2
952,22,5
952,23,3
952,24,3
952,26,4
938,3,2
938,5,5
938,6,5
938,9,5
938,17,3
938,18,5
938,19,4
938,20,4
938,21,4
938,22,4
938,23,4
938,24,3
938,25,4
938,26,5
938,27,5
904,1,3
904,5,4
904,8,4
904,15,5
904,23,5
904,24,5
904,26,2
953,3,4
953,4,4
953,5,4
953,6,3
953,7,4
953,8,5
953,10,5
953,13,5
953,14,5
953,15,5
953,19,4
953,22,4
953,23,5
953,24,5
953,25,5
953,26,5
805,1,4
805,2,5
805,3,5
805,4,4
805,5,5
805,6,4
805,8,5
805,9,5
805,11,4
805,12,4
805,13,4
805,16,4
805,18,4
805,19,4
805,20,2
805,21,4
805,22,4
805,23,3
805,24,2
805,25,4
805,26,3
805,27,5
971,4,4
971,5,5
971,6,5
971,9,5
971,17,5
971,20,3
971,24,3
971,26,5
971,28,4
971,29,5
971,30,4
971,31,5
971,32,4
971,34,4
799,1,4
799,5,5
799,6,4
799,12,4
799,17,4
799,23,5
799,26,5
697,6,3
697,8,5
697,10,5
697,11,4
697,15,3
697,17,4
697,18,4
697,21,2
697,26,5
554,1,5
554,5,5
554,9,5
554,12,5
554,17,5
554,20,5
554,23,5
554,24,4
554,25,4
554,26,5
554,28,5
554,29,3
554,30,2
554,31,1
554,32,4
554,36,5
13,1,5
13,2,5
13,3,5
13,5,5
13,6,5
13,8,5
13,20,5
13,23,5
13,24,5
339,4,4
339,5,5
339,6,4
339,7,5
339,8,5
339,9,5
339,10,4
339,12,3
339,17,2
339,20,1
339,22,3
339,23,3
338,1,5
338,3,4
338,6,3
338,8,5
338,14,5
338,20,4
338,23,5
338,24,5
338,26,5
338,29,4
338,31,4
338,32,5
338,36,5
359,5,5
359,6,5
359,12,4
359,14,2
359,17,5
179,1,3
179,3,5
179,4,4
179,6,4
179,8,4
179,14,5
179,19,4
179,20,1
179,23,4
179,26,5
179,27,3
705,1,4
705,2,5
705,3,3
705,4,5
705,5,5
705,6,1
705,7,1
705,8,1
705,9,5
705,10,5
705,11,3
705,12,4
705,13,5
705,14,5
705,15,5
705,16,5
705,17,4
705,18,2
705,19,2
705,20,1
705,21,3
705,22,1
705,23,5
705,24,5
705,25,5
705,26,5
705,27,5
913,1,4
913,4,5
913,5,5
913,6,5
913,9,4
913,12,3
913,20,2
913,22,4
913,24,3
913,27,3
913,29,4
913,30,5
913,31,5
913,32,4
913,33,5
913,34,5
913,35,5
913,36,5
913,37,5
3368,1,4
3368,2,5
3368,3,3
3368,4,5
3368,5,5
3368,6,4
3368,7,2
3368,8,2
3368,9,4
3368,10,5
3368,11,4
3368,12,4
3368,13,4
3368,14,5
3368,17,3
3368,19,3
3368,22,4
3368,23,5
3368,24,3
3368,28,5
3368,29,4
3368,30,5
3368,31,2
3368,33,4
3368,35,1
3368,37,3
2456,1,5
2456,2,5
2456,3,2
2456,6,2
2456,8,5
2456,10,5
2456,11,4
2456,12,4
2456,14,5
2456,16,3
2456,18,1
2456,19,4
2456,20,4
2456,21,3
2456,22,4
2456,26,3
2456,28,5
2456,31,3
2456,35,4
2456,37,3
3436,1,5
3436,2,4
3436,3,5
3436,4,5
3436,5,3
3436,6,4
3436,7,3
3436,8,5
3436,9,4
3436,10,4
3436,11,3
3436,14,4
3436,15,4
3436,16,5
3436,17,1
3436,19,3
3436,21,4
3436,23,4
3436,24,4
3436,25,3
3436,27,4
3436,28,5
3436,30,3
3436,34,3
3436,35,4
3436,36,5
2356,1,4
2356,2,5
2356,3,3
2356,6,2
2356,8,4
2356,10,4
2356,12,4
2356,13,4
2356,14,3
2356,15,2
2356,20,4
2356,22,5
2356,24,3
2356,25,2
2356,28,2
2356,30,3
2356,33,4
2356,35,5
2356,36,1
2356,37,3
8903,1,5
8903,4,5
8903,5,2
8903,6,2
8903,7,4
8903,8,5
8903,9,5
8903,11,4
8903,13,4
8903,14,5
8903,15,5
8903,16,4
8903,17,1
8903,18,4
8903,19,5
8903,20,5
8903,21,4
8903,23,4
8903,26,4
8903,30,3
8903,31,5
8903,32,4
8903,33,2
8903,35,3
8903,37,4
2089,1,3
2089,3,5
2089,4,4
2089,6,4
2089,8,4
2089,14,5
2089,16,4
2089,18,3
2089,19,5
2089,24,2
2089,26,3
2089,28,5
2089,29,5
2089,30,4
2089,31,5
2089,32,5
2089,33,3
2089,34,2
2089,35,3
2089,36,1
2089,37,4
7258,1,4
7258,2,5
7258,4,5
7258,8,4
7258,9,4
7258,10,4
7258,11,3
7258,12,3
7258,13,3
7258,15,4
7258,17,1
7258,19,3
7258,21,4
7258,23,3
7258,25,4
7258,26,4
7258,27,4
7258,28,5
7258,30,5
7258,31,5
7258,34,4
7258,36,3
1299,1,4
1299,2,5
1299,3,3
1299,4,5
1299,5,5
1299,6,1
1299,7,1
1299,8,1
1299,9,5
1299,10,5
1299,11,3
1299,12,4
1299,13,5
1299,14,5
1299,15,5
1299,16,5
1299,17,4
1299,18,2
1299,19,2
1299,20,1
1299,21,3
1299,22,1
1299,23,5
1299,24,5
1299,25,5
1299,26,5
1299,27,5
5285,1,3
5285,3,2
5285,5,5
5285,6,5
5285,8,4
5285,9,4
5285,10,3
5285,11,2
5285,12,2
5285,13,4
5285,15,2
5285,17,4
5285,19,4
5285,23,4
5285,24,4
5285,25,4
5285,27,5
5285,28,5
5285,29,2
5285,31,3
5285,32,3
5285,33,4
5285,34,5
1133,1,5
1133,2,5
1133,5,5
1133,7,4
1133,9,1
1133,11,2
1133,12,3
1133,13,3
1133,14,4
1133,15,5
1133,16,5
1133,18,3
1133,20,4
1133,21,4
1133,23,4
1133,26,4
1133,28,3
1133,30,3
1133,33,3
4352,1,4
4352,2,4
4352,6,3
4352,8,3
4352,10,5
4352,12,1
4352,13,2
4352,14,4
4352,15,3
4352,16,5
4352,19,4
4352,20,3
4352,21,5
4352,22,3
4352,23,1
4352,24,2
4352,28,4
4352,29,5
4352,30,3
4352,31,5
4352,32,3
8096,1,5
8096,4,5
8096,5,2
8096,6,3
8096,7,4
8096,8,4
8096,9,5
8096,10,4
8096,11,3
8096,12,3
8096,13,4
8096,15,2
8096,16,3
8096,17,4
8096,18,4
8096,22,2
8096,23,4
8096,24,3
8096,25,4
8096,26,4
8096,27,4
8096,29,4
8096,30,4
8096,31,3
8096,32,4
8096,34,5
2290,1,3
2290,2,4
2290,3,5
2290,7,4
2290,8,3
2290,9,4
2290,13,4
2290,15,3
2290,17,1
2290,18,4
2290,19,5
2290,20,3
2290,21,5
2290,22,2
2290,23,4
2290,26,3
2290,28,5
2290,30,5
2290,32,5
2290,33,4
9803,1,5
9803,2,4
9803,3,3
9803,4,2
9803,6,3
9803,7,4
9803,8,5
9803,9,4
9803,10,3
9803,12,4
9803,13,4
9803,14,2
9803,17,3
9803,18,4
9803,19,5
9803,20,5
9803,21,5
9803,22,4
9803,24,4
9803,25,2
9803,26,3
9803,27,4
9803,28,4
9803,31,4
9803,34,3
4445,1,4
4445,3,5
4445,7,4
4445,9,4
4445,10,3
4445,11,4
4445,12,3
4445,13,3
4445,14,3
4445,15,4
4445,16,4
4445,17,3
4445,18,2
4445,20,1
4445,21,5
4445,22,5
4445,23,4
4445,24,4
4445,25,4
4445,26,4
4445,27,2
4445,28,1
4445,29,4
4445,30,4
4445,31,5
4445,32,5
4445,33,4
4445,34,3
4445,35,1
1176,1,4
1176,2,4
1176,3,5
1176,5,3
1176,6,3
1176,7,4
1176,8,4
1176,9,3
1176,10,4
1176,11,5
1176,12,3
1176,13,4
1176,14,3
1176,15,4
1176,16,4
1176,17,5
1176,18,5
1176,19,3
1176,21,5
1176,22,4
1176,23,5
1176,24,4
1176,25,4
1176,26,2
1176,27,3
1176,28,5
1176,30,5
1176,32,3
1176,34,3
1176,35,4
1111,1,3
1111,4,4
1111,7,5
1111,10,2
1111,13,3
1111,15,2
1111,17,4
1111,19,4
1111,21,4
1111,24,4
1111,25,5
1111,27,5
1111,31,5
1111,34,5
1111,36,5
1111,37,5
2222,2,5
2222,4,5
2222,6,5
2222,9,5
2222,11,5
2222,13,4
2222,15,4
2222,17,4
2222,19,4
2222,22,4
2222,24,4
2222,25,1
2222,26,3
2222,27,3
2222,28,3
2222,30,3
2222,32,3
2222,34,3
2222,35,2
2222,36,4
3333,1,3
3333,2,2
3333,3,4
3333,4,4
3333,5,3
3333,6,2
3333,7,5
3333,8,4
3333,9,4
3333,10,4
3333,11,4
3333,12,3
3333,13,4
3333,14,3
3333,17,5
3333,18,5
3333,25,5
3333,31,5
3333,33,5
3333,36,2
3333,37,2
4444,1,4
4444,2,4
4444,4,2
4444,5,3
4444,6,2
4444,7,4
4444,8,5
4444,9,2
4444,11,3
4444,16,3
4444,20,4
4444,23,5
4444,26,5
4444,29,2
4444,31,4
4444,33,3
4444,35,3
4444,37,3
5555,3,5
5555,8,5
5555,10,4
5555,12,4
5555,13,3
5555,14,3
5555,16,3
5555,18,2
5555,20,4
5555,23,4
5555,25,4
5555,27,4
5555,32,4
5555,33,4
5555,34,4
5555,35,4
5555,36,4
6666,2,4
6666,3,4
6666,5,4
6666,7,4
6666,9,4
6666,12,4
6666,16,4
6666,20,4
6666,21,3
6666,24,5
6666,26,5
6666,29,5
6666,31,5
6666,33,5
6666,35,5
6666,37,3
7777,1,4
7777,2,3
7777,3,4
7777,4,5
7777,5,5
7777,6,5
7777,8,5
7777,10,4
7777,12,4
7777,14,4
7777,16,4
7777,18,4
7777,20,2
7777,22,2
7777,24,2
7777,26,3
7777,28,3
7777,30,3
7777,32,3
7777,34,3
7777,37,3
8888,1,3
8888,2,4
8888,4,5
8888,5,4
8888,17,5
8888,23,4
8888,27,3
8888,31,3
8888,34,3
8888,36,3
9999,1,4
9999,2,4
9999,6,4
9999,7,3
9999,8,2
9999,9,4
9999,10,3
9999,11,2
9999,12,5
9999,13,4
9999,14,3
9999,15,2
9999,16,4
9999,17,3
9999,18,5
9999,19,5
9999,20,3
9999,21,4
9999,22,2
9999,23,4
9999,24,4
9999,26,4
9999,28,4
9999,31,4
9999,32,5
9999,33,3
9999,35,3
9999,37,3
1010,1,4
1010,2,5
1010,3,5
1010,6,5
1010,7,5
1010,10,5
1010,12,4
1010,13,3
1010,14,3
1010,17,4
1010,19,4
1010,21,4
1010,23,4
1010,25,4
1010,27,4
1010,30,4
1010,33,4
1010,37,5
1999,1,5
1999,2,2
1999,4,5
1999,6,3
1999,9,4
1999,10,4
1999,12,3
1999,13,3
1999,15,2
1999,16,2
1999,17,4
1999,19,5
1999,20,5
1999,22,4
1999,23,3
1999,24,2
1999,25,1
1999,26,4
1999,28,4
1999,30,5
1999,32,3
1999,33,3
1999,34,3
2999,1,5
2999,2,3
2999,4,4
2999,6,2
2999,8,4
2999,9,4
2999,10,3
2999,14,2
2999,15,4
2999,22,4
2999,29,5
2999,35,5
2999,37,5
3999,2,5
3999,5,4
3999,11,3
3999,17,4
3999,21,2
3999,24,4
3999,28,5
3999,31,5
3999,35,5
3999,37,4
4999,4,3
4999,6,3
4999,9,3
4999,11,3
4999,14,3
4999,15,3
4999,17,3
4999,19,4
4999,21,4
4999,22,4
4999,23,5
4999,25,5
4999,27,5
4999,30,5
4999,33,2
4999,35,4
4999,36,4
3262,1,4
3262,2,5
3262,3,3
3262,4,5
3262,5,5
3262,6,4
3262,7,2
3262,8,2
3262,9,4
3262,10,5
3262,11,4
3262,12,4
3262,13,4
3262,14,5
3262,17,3
3262,19,3
3262,22,4
3262,23,5
3262,24,3
3262,28,5
3262,29,4
3262,30,5
3262,31,2
3262,33,4
3262,35,1
3262,37,3
2254,1,5
2254,2,5
2254,3,2
2254,6,2
2254,8,5
2254,10,5
2254,11,4
2254,12,4
2254,14,5
2254,16,3
2254,18,1
2254,19,4
2254,20,4
2254,21,3
2254,22,4
2254,26,3
2254,28,5
2254,31,3
2254,35,4
2254,37,3
4363,1,5
4363,2,4
4363,3,5
4363,4,5
4363,5,3
4363,6,4
4363,7,3
4363,8,5
4363,9,4
4363,10,4
4363,11,3
4363,14,4
4363,15,4
4363,16,5
4363,17,1
4363,19,3
4363,21,4
4363,23,4
4363,24,4
4363,25,3
4363,27,4
4363,28,5
4363,30,3
4363,34,3
4363,35,4
4363,36,5
5621,1,4
5621,2,5
5621,3,3
5621,6,2
5621,8,4
5621,10,4
5621,12,4
5621,13,4
5621,14,3
5621,15,2
5621,20,4
5621,22,5
5621,24,3
5621,25,2
5621,28,2
5621,30,3
5621,33,4
5621,35,5
5621,36,1
5621,37,3
3089,1,5
3089,4,5
3089,5,2
3089,6,2
3089,7,4
3089,8,5
3089,9,5
3089,11,4
3089,13,4
3089,14,5
3089,15,5
3089,16,4
3089,17,1
3089,18,4
3089,19,5
3089,20,5
3089,21,4
3089,23,4
3089,26,4
3089,30,3
3089,31,5
3089,32,4
3089,33,2
3089,35,3
3089,37,4
1089,1,3
1089,3,5
1089,4,4
1089,6,4
1089,8,4
1089,14,5
1089,16,4
1089,18,3
1089,19,5
1089,24,2
1089,26,3
1089,28,5
1089,29,5
1089,30,4
1089,31,5
1089,32,5
1089,33,3
1089,34,2
1089,35,3
1089,36,1
1089,37,4
5826,1,4
5826,2,5
5826,4,5
5826,8,4
5826,9,4
5826,10,4
5826,11,3
5826,12,3
5826,13,3
5826,15,4
5826,17,1
5826,19,3
5826,21,4
5826,23,3
5826,25,4
5826,26,4
5826,27,4
5826,28,5
5826,30,5
5826,31,5
5826,34,4
5826,36,3
9912,1,4
9912,2,5
9912,3,3
9912,4,5
9912,5,5
9912,6,1
9912,7,1
9912,8,1
9912,9,5
9912,10,5
9912,11,3
9912,12,4
9912,13,5
9912,14,5
9912,15,5
9912,16,5
9912,17,4
9912,18,2
9912,19,2
9912,20,1
9912,21,3
9912,22,1
9912,23,5
9912,24,5
9912,25,5
9912,26,5
9912,27,5
8552,1,3
8552,3,2
8552,5,5
8552,6,5
8552,8,4
8552,9,4
8552,10,3
8552,11,2
8552,12,2
8552,13,4
8552,15,2
8552,17,4
8552,19,4
8552,23,4
8552,24,4
8552,25,4
8552,27,5
8552,28,5
8552,29,2
8552,31,3
8552,32,3
8552,33,4
8552,34,5
3311,1,5
3311,2,5
3311,5,5
3311,7,4
3311,9,1
3311,11,2
3311,12,3
3311,13,3
3311,14,4
3311,15,5
3311,16,5
3311,18,3
3311,20,4
3311,21,4
3311,23,4
3311,26,4
3311,28,3
3311,30,3
3311,33,3
5234,1,4
5234,2,4
5234,6,3
5234,8,3
5234,10,5
5234,12,1
5234,13,2
5234,14,4
5234,15,3
5234,16,5
5234,19,4
5234,20,3
5234,21,5
5234,22,3
5234,23,1
5234,24,2
5234,28,4
5234,29,5
5234,30,3
5234,31,5
5234,32,3
9680,1,5
9680,4,5
9680,5,2
9680,6,3
9680,7,4
9680,8,4
9680,9,5
9680,10,4
9680,11,3
9680,12,3
9680,13,4
9680,15,2
9680,16,3
9680,17,4
9680,18,4
9680,22,2
9680,23,4
9680,24,3
9680,25,4
9680,26,4
9680,27,4
9680,29,4
9680,30,4
9680,31,3
9680,32,4
9680,34,5
9022,1,3
9022,2,4
9022,3,5
9022,7,4
9022,8,3
9022,9,4
9022,13,4
9022,15,3
9022,17,1
9022,18,4
9022,19,5
9022,20,3
9022,21,5
9022,22,2
9022,23,4
9022,26,3
9022,28,5
9022,30,5
9022,32,5
9022,33,4
3809,1,5
3809,2,4
3809,3,3
3809,4,2
3809,6,3
3809,7,4
3809,8,5
3809,9,4
3809,10,3
3809,12,4
3809,13,4
3809,14,2
3809,17,3
3809,18,4
3809,19,5
3809,20,5
3809,21,5
3809,22,4
3809,24,4
3809,25,2
3809,26,3
3809,27,4
3809,28,4
3809,31,4
3809,34,3
4544,1,4
4544,3,5
4544,7,4
4544,9,4
4544,10,3
4544,11,4
4544,12,3
4544,13,3
4544,14,3
4544,15,4
4544,16,4
4544,17,3
4544,18,2
4544,20,1
4544,21,5
4544,22,5
4544,23,4
4544,24,4
4544,25,4
4544,26,4
4544,27,2
4544,28,1
4544,29,4
4544,30,4
4544,31,5
4544,32,5
4544,33,4
4544,34,3
4544,35,1
7611,1,4
7611,2,4
7611,3,5
7611,5,3
7611,6,3
7611,7,4
7611,8,4
7611,9,3
7611,10,4
7611,11,5
7611,12,3
7611,13,4
7611,14,3
7611,15,4
7611,16,4
7611,17,5
7611,18,5
7611,19,3
7611,21,5
7611,22,4
7611,23,5
7611,24,4
7611,25,4
7611,26,2
7611,27,3
7611,28,5
7611,30,5
7611,32,3
7611,34,3
7611,35,4
1124,1,3
1124,4,4
1124,7,5
1124,10,2
1124,13,3
1124,15,2
1124,17,4
1124,19,4
1124,21,4
1124,24,4
1124,25,5
1124,27,5
1124,31,5
1124,34,5
1124,36,5
1124,37,5
2233,2,5
2233,4,5
2233,6,5
2233,9,5
2233,11,5
2233,13,4
2233,15,4
2233,17,4
2233,19,4
2233,22,4
2233,24,4
2233,25,1
2233,26,3
2233,27,3
2233,28,3
2233,30,3
2233,32,3
2233,34,3
2233,35,2
2233,36,4
3344,1,3
3344,2,2
3344,3,4
3344,4,4
3344,5,3
3344,6,2
3344,7,5
3344,8,4
3344,9,4
3344,10,4
3344,11,4
3344,12,3
3344,13,4
3344,14,3
3344,17,5
3344,18,5
3344,25,5
3344,31,5
3344,33,5
3344,36,2
3344,37,2
4563,1,4
4563,2,4
4563,4,2
4563,5,3
4563,6,2
4563,7,4
4563,8,5
4563,9,2
4563,11,3
4563,16,3
4563,20,4
4563,23,5
4563,26,5
4563,29,2
4563,31,4
4563,33,3
4563,35,3
4563,37,3
5577,3,5
5577,8,5
5577,10,4
5577,12,4
5577,13,3
5577,14,3
5577,16,3
5577,18,2
5577,20,4
5577,23,4
5577,25,4
5577,27,4
5577,32,4
5577,33,4
5577,34,4
5577,35,4
5577,36,4
6633,2,4
6633,3,4
6633,5,4
6633,7,4
6633,9,4
6633,12,4
6633,16,4
6633,20,4
6633,21,3
6633,24,5
6633,26,5
6633,29,5
6633,31,5
6633,33,5
6633,35,5
6633,37,3
7744,1,4
7744,2,3
7744,3,4
7744,4,5
7744,5,5
7744,6,5
7744,8,5
7744,10,4
7744,12,4
7744,14,4
7744,16,4
7744,18,4
7744,20,2
7744,22,2
7744,24,2
7744,26,3
7744,28,3
7744,30,3
7744,32,3
7744,34,3
7744,37,3
8811,1,3
8811,2,4
8811,4,5
8811,5,4
8811,17,5
8811,23,4
8811,27,3
8811,31,3
8811,34,3
8811,36,3
9927,1,4
9927,2,4
9927,6,4
9927,7,3
9927,8,2
9927,9,4
9927,10,3
9927,11,2
9927,12,5
9927,13,4
9927,14,3
9927,15,2
9927,16,4
9927,17,3
9927,18,5
9927,19,5
9927,20,3
9927,21,4
9927,22,2
9927,23,4
9927,24,4
9927,26,4
9927,28,4
9927,31,4
9927,32,5
9927,33,3
9927,35,3
9927,37,3
7070,1,4
7070,2,5
7070,3,5
7070,6,5
7070,7,5
7070,10,5
7070,12,4
7070,13,3
7070,14,3
7070,17,4
7070,19,4
7070,21,4
7070,23,4
7070,25,4
7070,27,4
7070,30,4
7070,33,4
7070,37,5
1010,1,5
1010,2,2
1010,4,5
1010,6,3
1010,9,4
1010,10,4
1010,12,3
1010,13,3
1010,15,2
1010,16,2
1010,17,4
1010,19,5
1010,20,5
1010,22,4
1010,23,3
1010,24,2
1010,25,1
1010,26,4
1010,28,4
1010,30,5
1010,32,3
1010,33,3
1010,34,3
2020,1,5
2020,2,3
2020,4,4
2020,6,2
2020,8,4
2020,9,4
2020,10,3
2020,14,2
2020,15,4
2020,22,4
2020,29,5
2020,35,5
2020,37,5
2121,2,5
2121,5,4
2121,11,3
2121,17,4
2121,21,2
2121,24,4
2121,28,5
2121,31,5
2121,35,5
2121,37,4
7171,4,3
7171,6,3
7171,9,3
7171,11,3
7171,14,3
7171,15,3
7171,17,3
7171,19,4
7171,21,4
7171,22,4
7171,23,5
7171,25,5
7171,27,5
7171,30,5
7171,33,2
7171,35,4
7171,36,4
